# Time-averaged data for fix AVE_xx
# TimeStep c_stress_Au1[1] c_stress_Au2[1] c_stress_Au3[1] c_stress_Au4[1] c_stress_Au5[1] c_stress_Au6[1] c_stress_Au7[1] c_stress_Au8[1] c_stress_Au9[1] c_stress_Au10[1] c_stress_Au11[1] c_stress_Au12[1] c_stress_Au13[1] c_stress_Au14[1] c_stress_Au15[1] c_stress_Au16[1] c_stress_Au17[1] c_stress_Au18[1] c_stress_Au19[1] c_stress_Au20[1] c_stress_Au21[1] c_stress_Au22[1] c_stress_Au23[1] c_stress_Au24[1] c_stress_Au25[1] c_stress_Au26[1] c_stress_Au27[1] c_stress_Au28[1] c_stress_Au29[1] c_stress_Au30[1] c_stress_Au31[1] c_stress_Au32[1] c_stress_Au33[1] c_stress_Au34[1] c_stress_Au35[1] c_stress_Au36[1] c_stress_Au37[1] c_stress_Au38[1] c_stress_Au39[1] c_stress_Au40[1] c_stress_Au41[1] c_stress_Au42[1] c_stress_Au43[1] c_stress_Au44[1] c_stress_Au45[1] c_stress_Au46[1] c_stress_Au47[1] c_stress_Au48[1] c_stress_Au49[1] c_stress_Au50[1] c_stress_Au51[1]
1082000 892.239 266.114 54.0374 -4427.83 -4566.75 -7930.75 -6104.25 -7214.05 -1865.46 -5078.46 -4049.33 -4470.98 -4974.74 -2238.4 -9605.23 -3364.2 -1030.75 -2026.68 -1.65955 -1102.68 1123.6 4098.04 2496.85 248.691 2262.94 8261.57 5665.41 4908.44 5565.93 7136.99 5320.59 3740.19 1918.65 859.295 -1242.95 2179.54 3505.48 2792.06 3195.24 6102.17 2063.79 -33.65 -2589.06 -684.763 -39.7036 1235.09 -3117.92 -3678.78 -5318.68 98.0483 -4221.35
1084000 972.488 2844.06 1378.22 6695.39 2854.97 5630.73 3362.66 3723.45 3807.2 1860.78 2960.56 4029.2 3137.48 4981.95 7661.27 13185.5 9755.38 5743.5 7585.55 5205.66 4576.84 2585.84 2378.36 5350.92 1082.37 789.318 -2420.54 -221.729 0.597847 963.311 452.005 -3154.99 -9186.75 -7540.06 -7203.12 -4615.54 -7633.39 -8093.01 -7848.76 -10984.5 -8889.3 -6527.96 -5380.53 -1707.62 -3441.37 -2635.01 -798.4 -1575.09 -567.217 -1218.83 -2862.65
1086000 9874.83 2172.45 -2453.9 799.357 -74.2843 -3170.41 1781.24 -1993.3 -73.3758 619.96 2266.61 4271.15 -1181.83 121.798 -4788.03 -3347.39 -5927.82 -8130.67 -4985.64 -295.422 -2796.96 -5480.11 -5029.76 -3251.35 -8624.61 -8174.99 -7047.7 -7662.83 -4523.1 -138.945 -2195.69 2359.09 3979.32 5259.71 3762.59 3976.85 3904.15 1271.16 5711.49 3802.26 6134.32 2848.58 5069.69 778.637 -2349.17 7.10174 3856.39 5688.81 6631.74 6922.46 -9599.98
1088000 10517.5 4919.3 -939.851 -1724.74 -7310.69 -9557.99 -6055.14 -10629.8 -1674.71 -3186.59 -5875.6 -8467.19 -5260.69 486.206 603.433 379.9 1115.07 1212.44 1065.05 3222.64 1553.8 4848.44 1939.15 -1500.35 -590.923 2032.6 6090.63 1685.62 3901.57 5274.43 1503.62 4554.97 6158.81 3110.49 -1415.01 975.162 931.625 4782.2 3030.22 1109.25 6571.22 1854.25 -1645.08 -2750.28 546.259 1681.47 141.798 -4489.29 -4803.28 -2326 -7746.75
1090000 -6692.43 485.091 3542.23 6473.21 5316.34 -149.617 6155.5 3731.07 3028.39 2596.43 4885.03 4632.48 7037.62 7606 10197.4 7550.64 6136.07 8477.14 4657.87 3399.1 634.697 3214.91 3514.34 3997.96 1500.28 -1145.68 -1531.04 1657.74 -4782.38 -7945.54 -5130.18 -6674.53 -6528.86 -3936.38 -7329.59 -5173.48 -6370.93 -3687.01 -4620.76 -6219.4 -8352.11 -8750.2 -3992.42 -2819.14 -2428.06 -271.256 -2641.15 -2793.52 545.251 -508.543 144.543
1092000 -4207.58 395.541 -1716.57 1324.53 3201.73 1242.98 -118.795 902.922 -1037.14 2901.64 3091.92 1181.25 1577.96 -3185.53 -8432.05 -3596.87 -6837.1 -2312.51 -5115.19 -5709.45 -4289.02 -2208.46 -5622.54 -2719.62 -4316.74 -4657.99 -3407.42 -5732.44 -4004.83 -361.109 346.947 -2833.55 3600.58 3292.78 3923.16 2077.52 2144.02 1351.98 3092.8 2908.51 4640.05 4996.88 5260.26 4858.73 3697.23 200.474 3149.23 1238.4 4332.33 3520.11 -3379.95
1094000 1553.99 2206.08 4428.53 -406.346 -2820.69 -4805.68 -5497.25 -1515.77 -8177.2 -7914.28 -4094.21 -3255.79 -10225.2 -5511.93 -7769.57 -5013.61 -5025.8 -41.725 -1909.14 -1518.78 1845.07 1202.02 529.402 4164.65 -598.5 2309.43 5364.98 7160.49 6485.22 9860.5 7708.8 6237.92 5332.51 2348.48 989.378 2494.42 1828.64 -1371.19 3481.68 2871.92 -113.496 1206.96 2902.9 3450.75 -1218.92 1458.58 646.87 -7762.4 1620.99 453.285 2681.11
1096000 1025.66 -1802.17 757.297 4787.24 887.209 8534.45 5645.44 4500.47 2113 50.5955 -412.695 7677.72 2272.65 8364.47 5140.06 -281.215 4564.85 8523.57 3185.15 3471.56 2860.13 447.483 -291.144 4981.91 2206.08 1635.33 4273.59 1111.6 -5707.33 -3970.75 -4406.82 -4482.12 -6309.48 -4489 -4184.86 -5713.36 -5540.13 -4298.62 -4815.16 -5829.71 -3673.33 -5186.33 -3993.68 -4070.09 -3810.49 -4742.14 -1500.34 -2622.72 2605.77 212.093 -3326.26
1098000 14749.5 2204.69 -3455.98 -574.889 -2590.9 1493.53 -2716.67 -2773.57 602.49 -222.724 -156.625 -2005.07 -752.006 474.803 -1361.95 -3316.15 -3577.18 -4314.28 -7118.34 -4847.11 -4604.24 -2655.76 -2832.12 -1967.72 -220.317 -3373.71 -3633.05 -3576.46 -4943.89 -4049.15 -2476.4 376.417 2103.34 2132.81 4660.42 6186.18 4846.31 2238.98 4789.97 374.271 3221.18 5418.56 3823.29 3954.4 1348.97 2449.65 5582.43 4016.35 3120.95 -640.79 -10766.5
1100000 3678.97 519.83 -1177.31 -1401.44 -1046.22 -2734.39 -1798.18 -2734.89 -1291.93 -1876.76 -2958.94 -6285.82 -6353.21 -2956.77 -2134.51 -7487.71 -3671.46 -5408.82 -5097.08 -1248.8 975.516 1549.8 -914.638 -720.522 -1929.35 747.121 2110.77 7011.67 6531.23 5811.68 10041.1 8935.04 5058.7 4098.33 3320.5 3046.42 3251.37 1784.63 7219.11 2952.62 927.026 4907.33 1128.69 -2322.73 -1074.91 -3277.48 -1674.15 -4206.97 -766.929 -3272.26 -2276.55
1102000 8598.3 4234.16 1296.11 3819.18 4313.39 5340.12 -1618.14 4558.66 2282.45 5536.77 5727.1 6831.62 6860.46 5326.11 2470.72 -1039.84 3911.74 2725.54 3880.51 4794.54 -1659.02 1483.9 -175.846 3532.24 931.249 2964.5 586.251 5010.97 -2927.25 -6036.78 -4899.09 -6109.6 -6588.17 -6452.93 -6470.54 -3420.18 -2550.24 -7869.19 -5565.31 -4625.68 -8133.21 -6723.64 -4796.88 -6760.05 -7156.02 -1953.32 2338.3 1517.01 87.901 1814.62 461.593
1104000 -2723.42 3998.11 -576.842 -657.086 586.085 2534.23 1723.14 4632.17 433.292 5611.04 854.446 5010.41 -2243.39 -1776.65 -3910.66 -4202.41 -2203.31 -4026.09 -7805.44 -10191.7 -7669.38 -480.896 -5017.44 -1591.29 -5876.28 -1956.08 -4540.66 -2472.3 -7419.18 -4232.05 -3013.17 6749.87 1600.06 4173.37 6126.54 3536.75 3994.77 4162.47 4368.46 3416.23 -2798.54 2102.06 3888.18 6524.96 2944.04 7474.17 4138.08 -1413.66 -144.462 2710.42 -2742.06
1106000 1575.33 2606.83 -3280.8 -942.505 -4619.82 -4504.77 -6983.43 -7458.37 -650.109 -2925.84 -4487.31 -3720.1 -5225.93 -397.247 -3755.97 -3472.7 -7370.79 -4004.5 -2878.61 -3967.09 -583.91 588.148 -2200.89 -439.585 3223.27 4427.81 3587.51 6641.05 7494.3 5763.71 7282.31 6930.74 5727.27 2253.64 1947.43 822.054 -5376.41 -1409.46 7674.46 4761.59 5353.07 5896.32 1771.63 94.9587 2018.56 -1248.36 -464.269 -4845.33 -6053.11 1779.54 121.703
1108000 -1589.67 1544.41 2051.07 4415.24 337.32 1668.92 2388 1465.2 3250.62 2317.44 6731.92 3728.24 6312.8 3636.1 6587.39 3919.42 204.445 3496.34 2136.4 4214.71 1729.5 1550.56 -3563.77 1037.27 -1809.86 4955.1 2638.97 -468.434 -421.628 -4448.82 -4834.68 -7472.35 -4445.78 -6985.76 -4064.53 -6315.32 -6378.89 -6070.84 -6081.49 -7916.47 -8433.18 -4711.27 -6015.77 -2537.38 -4339.29 1054.79 5029.53 3082.24 4873.58 208.581 3492.36
1110000 -3021.84 3422.32 -814.16 6922.07 291.421 3222.24 -303.646 3412.37 4661.64 6483.83 -67.1034 -917.398 -1246.81 -4840.68 -6469.74 -4265.34 -6678.57 -7051.92 -6606.55 -1024 -4541.35 -6320.98 -7330.79 -3340.8 -6185.38 -2977.87 -4727.5 -6929.23 -2707.35 -156.846 -684.071 -819.554 176.983 1998.55 7570.84 6620.52 7084.52 7890.16 6203.39 3211.58 1428.11 2729.11 3553.41 1187.61 5904.25 4603.85 2456.01 -196.553 945.382 3259.77 7692
1112000 -2213 -1016.38 -3019.53 3762.18 -2079.06 -3851.61 -6468.26 -9110.4 -11569.3 -4795.48 -4106.28 -5304.58 -5543.45 -2064.53 97.3936 -1818.72 -2546.35 -5097.55 -1134.39 -4008.19 -4764.2 -3075.79 -2118.66 983.605 -14.0624 -1504.68 1969.05 6945.88 6160.58 5911.11 5517.17 5258.54 2975.78 5430.33 7720.71 3766.41 3421.88 1659.52 -1379.62 3969.67 1703.16 7205.91 6264.68 -2048.18 -1541.87 -2978.73 -3675.29 -4898.19 1487.03 10.9914 1888.06
1114000 -6010.79 1284.19 398.853 1328.95 -1075.5 2822.42 -330.286 -507.347 2031.23 2691.45 3561.58 3539.6 3992.11 4023.12 4890.59 9122.86 7132.58 4845.49 3852.86 4159.83 6325.57 6701.16 2596.56 4318.18 4729.6 4991.23 5971.07 1462.18 -3294.97 -6581.83 -5236.66 -4560.35 -8060.76 -6747.87 -4903.99 -5754.11 -6054.38 -6094.4 -5792.21 -4961.85 -11899.9 -10732.6 -7622.75 -4406.69 409.105 -25.0052 2118.46 5003.93 1651.64 3095.54 7880.53
1116000 -7179.81 2956.08 5239.83 -1793.62 2225.96 2355.48 -2532.94 -724.643 -545.681 1630.52 -864.117 -3919.91 -4621.98 707.204 1357.78 -492.267 -1677.84 -6811.92 -3744.27 -2675.23 -3777.91 -2128.35 -3787.69 -1437.22 -2615.3 496.14 -4755.05 -3101.08 -884.681 -394.267 2554.84 -2285.18 -2265.36 1653.39 3008.05 3033.89 1755.74 3503.68 3396.28 515.657 -3191.93 1650.57 2524.53 4650.84 6459.41 5460.45 2135.65 5972.44 -1287.27 5061.89 11031.3
1118000 -11390.1 1580.41 1111 -802.447 2006.43 -3067.6 -6523.6 -10577.9 -9510.23 -10131.4 -7639.7 -5874 -5748.29 -5748.49 -8524.36 -1589.65 -3783.94 -1179.28 852.227 1070.33 519.438 -2673.06 -683.919 2515.05 -787.17 3645.46 738.482 2437.72 7804.34 3590.91 1093.88 3818.16 749.092 1762.96 6348.58 1524.62 -1737.17 3717.17 2973.81 5571.85 3889.09 8313.01 6534.82 3288.14 -1489.07 -6289.19 866.411 2259.53 2178.71 1486.79 5322.28
1120000 -1894.95 3103.58 2894.24 3873.8 2700.14 1567.56 2485.14 4061.88 4516.66 1646.72 1780.91 5272.54 6183.44 4642.82 1958.43 7427.46 8949.36 4165.79 7217.04 7837.13 4937.91 6005.45 3285.75 5244.44 -441.801 268.225 288.545 -3094.32 -3756.71 -6677.59 -5270.53 -866.457 -3247.6 -3498.9 -5392.46 -3704.07 416.581 -6387.4 -5943.03 -5459.42 -9237.96 -8647.61 -9630.84 -4020.28 -3556.08 -4159.07 3207.71 883.317 -3055.42 2879.06 1103.25
1122000 1645.85 1674.24 -799.894 1581.22 -2748.79 1282.44 905.224 2052.07 4017.81 1849.2 3690.24 8.09316 -4556.98 -3006.33 -835.91 -279.317 3530.75 577.522 481.419 -314.167 -2415.95 -6500.04 -10666.5 -3784.74 -1298.15 -825.529 -2081.69 -5057.14 -3437.54 -434.565 -1812.5 -29.3388 -346.268 831.699 3358.39 1018.76 2354.07 2842.06 2826.39 -524.856 -242.963 -3717.14 -2510.11 1512.38 6211.94 5296.02 3153.45 2462.24 2131.26 884.228 -4225.71
1124000 -9716.49 -4473.31 -4749.91 3991.71 2343.64 -323.089 -1103.03 -3917.82 -9603.5 -3947.63 -5415.04 -3740.03 -2780.08 -4829.72 -4920.33 -5529.82 927.988 -2428.01 1426.41 -1383.18 175.742 -1887.1 -143.869 2035.61 396.888 827.689 -244.68 909.09 2028.07 957.198 5154.02 5013.82 2972.83 669.644 995.416 3383.04 428.023 3055.17 5315.55 4493.8 6462.66 1879.16 3254.26 323.741 -536.441 -697.167 -561.042 -1787.26 -757.596 -2179.32 11564.7
1126000 3783.34 -1313.31 906.461 -1148.21 -220.778 -482.881 -1732.13 3937.61 9233.47 9919.19 7058.41 6193.28 3577.79 6772.12 9380.25 9115.08 6598.29 1620.94 3502.78 2756.46 3101.38 -342.423 2422.38 5284.58 8432.96 2231.9 347.988 -3851.5 -2197.51 -2532.53 -5189.89 -4794.14 -6693.05 -7205.71 -4266.57 -5590.81 -5673.84 -5941.15 -3255.88 -3522.56 402.795 -3451.14 -5583.3 -6494.09 -3496.17 -5506.13 -4178.24 125.915 -1649.79 -1719.39 -6981.11
1128000 3314.23 1238.93 -2701.1 -1246.16 2258.41 893.701 1032.06 3406.34 1027.87 -1232.9 -3866.81 -5218.1 -3784.36 -580.174 -1255.21 -4335.76 -1275.63 -5355.29 -4158.29 -3002.86 -5111.56 -5658.14 -5327.11 -5724.51 -4755.59 -2420.63 697.353 297.322 2556.62 -116.619 -2406.35 -901.543 4125.7 3832.61 6494.85 3645.6 6573.29 8476.65 3599.18 6021.64 -1321.93 -125.271 -330.337 -601.841 109.879 1974.57 3221.01 613.931 -22.198 -250.113 -3035.78
1130000 -3372.24 -483.48 -853.605 481.973 893.723 -2027.06 -5722.32 -3973.94 -6842.53 -11205.3 -7877.69 -5422.16 -3856.97 -3802.79 -3583.31 -3556.45 -3134.47 -5342.5 -2317.64 -599.147 -958.494 -4395.3 -1956.15 -1025.53 1204.59 452.643 6160.47 4290.87 6292.48 7828.85 6902.18 6490.05 3999.82 1918.42 5797.84 6205.3 3085.24 103.282 6187.52 4532.8 4573.59 7006.78 5470.03 6146.27 -805.596 -2813.26 -1804.69 -804.59 367.192 -22.3912 -2252.49
1132000 -3590.51 -126.247 -658.26 -78.9504 2071.71 775.808 1623.01 494.134 7406.94 7246.44 12061.2 10569.6 7684.14 5222.7 5596.45 865.032 5371.8 4268.12 3563.34 3959.69 3718.06 1148.21 2045.51 4013.57 4005.28 851.899 -202.807 -5717.98 -2424.75 -1603.3 -4300.74 -5143.97 -8430.98 -9334.69 -6408.02 -1877.85 -4458.11 -8717.4 -3890.01 -4366.7 -8101.55 -5033.86 -11114.2 -5071.15 -4488.88 904.903 -1011.28 2293.74 152.927 363.94 2191.31
1134000 -5080.72 -6120.98 -968.304 2993.38 -988.338 2872.94 2575.31 3747.36 4714.02 -1099.63 79.4064 -2205.09 -3692.53 -4495.04 1522.48 1129.22 702.972 548.964 -82.8752 -4381.08 -1420.55 -3450.15 -4618.04 -3372.79 -4105.23 -4866.41 -2335.37 -3007.42 2574.86 -1178.66 -3159.35 -2287.89 -1427.5 4390.53 2942.19 4710.23 7008.54 3953.39 345.782 -20.4376 -285.974 -1205.47 -3949.21 94.9004 675.992 5553.27 4738.69 4043.28 4353.33 -3039.28 2890.01
1136000 2306.13 517.544 -2186.55 2420.05 -1771.94 -3507.72 -1543.16 -6637.48 -6622.53 -6910.94 -5767.52 -7154.88 -4076.93 -5189.44 -4003.09 -987.305 -4.23627 -1256.46 4406.56 1933.63 476.79 -56.238 -1151.14 -2331.4 83.5282 892.977 4301.98 4600.07 6254.63 3922.48 6644.17 6815.8 6653.84 7340.03 3772.65 -700.44 -2964.58 -4064.25 945.192 2529.14 3575.98 2159.33 4186.02 1437.42 -216.485 953.88 -5561.42 -1535.2 -2139.86 506.649 5612.42
1138000 -667.924 302.563 531.127 1996.46 -2544.14 -2317.09 984.33 5209.68 9042.74 5191.9 6527.9 7795.61 5859 6860.06 7457.95 6085.12 6774.77 9829.01 12104.2 9731.3 5805.7 6269.38 6302.23 2320.77 1236.01 -155.852 -5858.08 -7695.31 -8675.48 -4605.32 -6412.43 -3495.41 -3770.32 -2972.54 -2792.98 -6432.83 -7359.85 -4365.45 -7050.28 -11151.8 -10203.8 -6585.99 -3349.89 -1735.3 -3266.4 -5496.42 -4609.48 -1423.86 -2018.12 -3398.81 2926.94
1140000 -2151.55 -945.219 -3735.69 1553.55 -845.553 1946.12 798.603 2919.77 638.735 1739.52 4013.08 4136.52 2193.27 775.685 -533.037 1238.64 526.818 -2087.25 -1579.6 -3068.7 -3962.5 -1604.75 -2762.84 -5818.78 -2872.23 -1277.74 2261.86 -277.371 -4017.35 -4512.42 -1857.43 -5597.66 -2292.17 -637.893 7612.61 5315.5 2974.58 1074.91 1272.97 -847.483 2450.65 531.107 -2865.57 725.639 -3026.68 -151.063 -1188.03 5461.25 3946.89 2109.5 4293.23
1142000 -3595.84 3199.42 2377.58 1392.34 -5423.65 -5396.25 -4533.69 -10104.7 -4423.69 -2304.63 -2800.81 -3454.45 -8892.71 -5175.52 -2738.2 -3610.09 -1642.06 -2738.7 -4615.06 -3664.97 -2768.99 -936.881 -753.842 -208.381 -2566.36 -470.492 3657.17 7424.2 7453.56 2125.68 3771.75 3910.06 4656.4 5576.92 2376.26 2421.44 203.641 2888.84 4460.03 6383.4 3314.52 3993.33 2035.45 -1472.91 -471.305 2362.85 -1614.56 -2822.54 554.951 -1348.52 1072.36
1144000 -625.461 4305.16 -1580.6 1783.19 -6709.33 1206.5 2958.58 -383.636 8014.92 8350.54 9238.9 7779.19 8208.69 1809.99 3544.95 -576.819 4697.31 4885.97 7348.83 6510.29 2716.61 3725.7 5216.51 915.844 3177.49 -87.0627 -2351.16 -4834.09 -3261.46 -2122.95 -4594.68 -4832.34 -4951.7 -4078.52 -6342.32 -5532.68 -3679.56 -4189.52 -1682.41 -5614.57 -5765.27 -4774.77 -911.278 -2760.58 -4000.05 -2267.43 -7073.18 -2915.94 127.377 4374.23 4312.36
1146000 1345.99 3265.53 2181.71 1087.65 -250.006 981.555 701.337 -798.611 1821.97 -893.232 -1000.08 -2559.27 1597.45 -1896.16 -849.206 1202.13 -70.3245 -3818.27 -4717.68 -1496.79 -4299.45 -25.4055 -4400.68 -7356.14 -3595.42 391.809 -843.057 1616.19 1087.28 -839.014 152.072 -1877.29 -4767.19 -1554.65 6022.82 6024.79 3348.84 -788.883 -570.737 -208.246 1212.89 -220.053 -1160.39 2237.21 1570.01 2663.4 2942.89 6270.91 4244.46 946.243 -6619.6
1148000 -7799.9 2755.64 5090.48 1676.46 1094.87 -4498.56 -5275.57 -9275.98 -1813.39 -6855.25 -4105.94 -4994.29 -2897.3 -5431.08 -5304.42 -2076.39 -2611.32 -721.219 -6074.06 -3998.55 -4891.1 992.992 -2359.62 2662.38 -1695.25 -377.089 4129.56 3344.49 8194.06 4895.76 7924.39 4133.25 6443.83 5272.55 3170.66 1166.27 3947.81 3745.22 4868.19 5051.51 2604.22 2613.76 953.922 -1751.97 -1309.29 -1534.15 -3379.34 -1329.88 -1705.91 -6698.96 549.83
1150000 -7952.23 -597.224 -2708.57 -411.108 -1823.28 1203.02 3805.4 6399.05 8861.37 3763.24 6524.06 8074.5 4791.3 7698.7 5692.79 3549.92 6634.8 4210.79 2612.16 7900.56 7151.17 6389.49 2699.21 3600.63 -1024.81 -566.606 -1409.63 -4303.99 -2968.59 -3783.47 -3311.39 -2530.51 -2224 -4622.43 -5105.95 -3454.13 1721.65 -2651.01 -7571.76 -7977.77 -9733.4 -8496.17 -9391.28 -5032.87 -5264.38 -1167.48 -1084.35 362.894 630.982 -2041.65 9341.58
1152000 -858.57 -3598.18 -3409.36 552.345 3072.05 5649.78 2549.17 40.9285 -17.5641 -2148.64 1231.68 -169.284 -327.055 2424.48 860.176 1100.71 -1878.75 335.533 220.3 -2789.81 -4795.15 -4055.98 -7442.04 333.993 -5617.51 -58.4009 -2169.68 -1160.96 -2492.54 -3124.6 -3803.96 -1157.83 -2300.11 -300.804 3533.27 4491.19 893.344 3380.31 2500.87 3322.03 -190.029 1199.69 1931.18 -965.203 2483.12 5489.1 -70.6692 1141.61 2104.1 2059.66 -1087.58
1154000 -4926.9 -409.092 619.371 2642.53 -770.249 -3318.63 -6534.59 -9306.71 -1272.52 -5491.95 -6116.43 -3276.67 -4127.53 -3000.63 -3067.98 -1379.77 -1921.24 -5656.22 -3270.5 -4280.77 -3553.86 365.653 1833.68 -2083.36 -2321.84 4312.27 2251.19 5259.46 6618.71 7266.2 638.576 3708.4 4106.17 3391.46 3857.19 2863.99 4790.74 3981.44 731.964 3272.39 480.457 1820.6 5017.98 1980.39 2951.18 3513.4 -1117.46 -2932.93 -2272.57 -966.552 -5317.23
1156000 -9331.03 -2035.35 -2998.29 -870.221 1634.27 592.937 1356.22 5177.94 4611.16 5778.69 7886.22 3396.04 3630.17 7056.14 5258.08 -444.731 2926.14 5411.54 5940.91 9554.16 9499.27 7438.88 5750.27 -49.2503 -301.445 -1073.67 -4405.12 -5069.56 -518.545 -2167.54 -3966.25 -4152.99 -7293.26 -4622.99 -5053.68 -6659.16 -5828.09 -8350.11 -6800.4 -4304.75 -6006.33 -4479.27 1113.99 -247.887 -4312.56 -2095.65 850.979 466.232 -1205.57 6330.19 9622.98
1158000 -5498.7 2551.55 -2980.99 299.158 3197.61 2663.02 1469.7 3985.54 3309.61 1621.58 -107.414 -995.877 2230.39 611.42 950.584 -2393.01 -4555.92 464.196 427.329 -655.639 -10168 -4655.95 -5325 -5084.02 -1516.25 -864.081 -469.391 -1164.27 -2118.17 -3100.95 -2648.74 -2069.02 -3059.67 -1621.04 -5332.32 -1418.36 4024.27 2824.33 3006.16 491.235 3324.08 -214.234 -284.325 3870.63 3251.38 2756.9 1206.43 1438.45 -1764.35 3008.48 1261.3
1160000 -8511.49 29.5373 -628.335 -2081.03 -4550.24 -1611.62 -2064.19 -6069.19 -5957.55 -5713.56 -4713.91 -3984.18 -928.429 -3045.9 -57.211 -3472.8 -4034.05 -4058.38 -7697.01 -2974.23 -4071.49 -6199.96 -6453.19 1731.86 6383.81 4456.27 4339.94 3964.01 3653.27 5207.21 1890.36 2909 1482.88 5426.6 6094.39 6467.95 4585.8 8566.35 7005.24 -353.578 3585.02 1659.78 4557.28 2080.91 1688.65 578.759 1631.94 -138.523 -2676.07 1601.75 2426.15
1162000 -6926.13 -3581.8 -1730.02 665.303 -2282.84 482.309 455.088 -1455.14 1763.35 6291.24 4978.68 6505.35 10000.7 4795.47 6852.08 1429.96 3716.69 1786.52 1523.73 5193.34 8150.83 5366.94 4319.48 2727.36 3875.43 -3049.04 -5243.96 -4896.35 -1971.3 -2313.99 -5156.26 -6389.52 -5884.87 -4916.19 -2091.4 -5605.96 -2138.82 -7934.6 -4979.2 -6139.16 -2951.72 -3374.77 -2363.44 -3178.95 -3538.5 477.194 2263.28 1233.48 2283.08 662.542 7924.59
1164000 -9311.99 993.95 2934.21 2767.94 2709.59 6185.1 2814.93 1749.25 750.133 -3403.28 -2184.42 -4051.07 490.192 1547.79 -726.231 -6223.43 -4423.33 -2545.14 854.778 -4476.48 -5122.96 -6642.09 -3862.22 -2867.82 -3270.14 2633.52 -2588.28 -2257.29 -2791.09 -5491.55 -2700.91 2763.71 -1105.74 -2259.13 -1269.56 -1543.93 2775.37 4957.77 4645.5 2310.97 1353.07 4096.22 530.151 4722.29 4400.41 4075.69 2374.23 3618.43 6178.54 -455.946 12712
1166000 -15674.2 -2643.26 -1983.77 -4140.81 -2688.98 469.436 -3986.07 -4495.69 -7155.95 -6178.61 -6355.81 -4185.54 -6425.05 -2294.43 -2443.92 -5382.09 -4918.92 -1002.83 -3589.39 -2856.43 -2644.07 -4525.27 1237.21 1421.49 4081.24 1183.51 1642.18 6516.34 5598.41 5564.39 3008.88 2785.27 5601.21 -343.534 4748.02 4423.48 3836.79 4282.21 524.195 4245.18 996.327 3671.23 3757.22 5505.76 6887.11 4079.33 743.251 -1289.82 2825.82 -1406.6 6678.59
1168000 -14620.8 -8659.54 -3817.7 -5326.09 -1591 -2393.62 -347.999 967.319 3621.46 5198.27 8578.43 6170.43 7185.2 4132.36 -1896.09 878.349 1141.21 2312.17 5209.01 7008.82 8174.58 7197.6 4222.86 3123.99 -1276.76 -2383.41 -2627.7 -854.737 -3234.62 1831.43 -2171.27 -5460.07 -4440.32 -1922.12 -1987.04 -2767.35 -11532.3 -7813.04 -9651.91 -766.847 -2134.8 47.6261 -2103.33 -963.987 -5572.28 182.277 2406.58 3872.7 3261.51 1903.46 10159.7
1170000 -9230.76 3266.63 1899.64 1509.45 3548.08 -1483.01 309.867 2456.39 -5225.88 3696.44 -480.916 280.051 1176.18 -3439.11 -2396.06 -238.043 44.9848 -3352.87 -5572.95 -6010.95 -7306.06 -6603.81 -7385.84 -3712.51 -4481.87 -5656.49 -2084.99 -834.603 -338.151 -1377.08 -1995.27 1224.19 -441.556 3865.99 -418.639 380.785 906.19 6888.45 4362.4 4770.19 3454.62 905.625 4740.64 6091.32 -784.082 2356.14 4051.99 -431.678 4101.71 3047.13 14549.5
1172000 -4252.82 -6294.11 -4088.62 -5052.18 -443.988 -1457.28 2270.6 -3471.49 -7003.88 -4832.05 -6509 -7988.36 -7100.56 -3699.69 -2612.58 -3955.24 -7191.25 -4930.86 -4913.46 -2636.67 -6364.31 -2275.82 -558.47 -2381.42 3429.78 1275.97 6502.69 -274.244 2673.96 3584.97 4489.85 4882.45 3708.9 5442.24 4315.4 8232.93 7941.9 6263.14 3776.24 3385.85 1413.87 -1032.87 4499.17 1542.19 5876 4978.03 785.34 -3318.65 499.496 2754.71 -174.57
1174000 -4320.72 2231.72 5981.38 2396.35 -1143.02 -289.983 4461.36 2668.7 821.862 2403.46 6815.51 6068.28 6997.61 3997.37 1987.12 1937.5 3323.76 8266.71 7298.65 10536.8 5792.97 9953.7 7847.45 2786.82 1708.42 -1921.28 -1803.2 -3245.97 -1932.81 -7859.97 -8609 -6039.33 -5610.86 -6559.33 -11408.5 -11264.9 -8591.65 -10339.9 -8471.79 -4275.13 -4375.9 -3682.14 1094.26 83.5251 -132.008 -2233.23 2859.26 179.823 765.293 -669.535 6820.15
1176000 2473.84 1698.14 5538.7 2832.41 3910.92 3888.91 2084.53 3304.23 -69.057 -807.965 2203.18 270.106 -2479.81 -2637.62 1248.02 400.204 1854.44 2246.91 -3738.54 -7520.23 -5633.13 -3407.39 -8380.65 -4155.29 -4179.93 -8867.85 -6655.58 -4681.26 1603.9 2573.45 -935.753 -4067.69 1616.8 -216.893 -1400.12 3096.95 2918.02 -171.312 7802.95 3044.41 1552.71 3478 -1326.14 1639.39 -461.414 3016.18 4773.17 1500.97 1628.25 4180.78 -194.172
