# Time-averaged data for fix AVE_xy
# TimeStep c_stress_Au1[4] c_stress_Au2[4] c_stress_Au3[4] c_stress_Au4[4] c_stress_Au5[4] c_stress_Au6[4] c_stress_Au7[4] c_stress_Au8[4] c_stress_Au9[4] c_stress_Au10[4] c_stress_Au11[4] c_stress_Au12[4] c_stress_Au13[4] c_stress_Au14[4] c_stress_Au15[4] c_stress_Au16[4] c_stress_Au17[4] c_stress_Au18[4] c_stress_Au19[4] c_stress_Au20[4] c_stress_Au21[4] c_stress_Au22[4] c_stress_Au23[4] c_stress_Au24[4] c_stress_Au25[4] c_stress_Au26[4] c_stress_Au27[4] c_stress_Au28[4] c_stress_Au29[4] c_stress_Au30[4] c_stress_Au31[4] c_stress_Au32[4] c_stress_Au33[4] c_stress_Au34[4] c_stress_Au35[4] c_stress_Au36[4] c_stress_Au37[4] c_stress_Au38[4] c_stress_Au39[4] c_stress_Au40[4] c_stress_Au41[4] c_stress_Au42[4] c_stress_Au43[4] c_stress_Au44[4] c_stress_Au45[4] c_stress_Au46[4] c_stress_Au47[4] c_stress_Au48[4] c_stress_Au49[4] c_stress_Au50[4] c_stress_Au51[4]
1062000 1310.64 -760.549 2394.3 -3188.14 687.171 2010.16 -2379.48 -236.907 -4945.85 495.397 -211.617 -3086.36 2153.69 -3402.65 1965.93 2099.57 261.489 114.947 2119.86 -3139.45 -4.98744 2006.05 3395.48 393.368 -204.807 -2699.2 1141.74 -2149 -1854.17 -1131.95 3376.13 575.776 -2421.44 564.48 2350.32 -3725.19 2485.87 -355.991 -28.1664 -2217.76 1954.27 -1780.53 -1434.28 1704 2513.79 1439.18 -4074.97 1749.09 2472.44 180.1 2235.98
1064000 -1181.12 3576.57 -1855.27 1322.61 -3629.18 154.349 -1112.41 -799.675 -736.144 1029.51 -987.402 -601.984 2361.06 -3704.99 1359.76 -340.57 2453.78 -4873.68 -207.045 1682.66 -1385.13 3317.16 34.7446 -4180.44 4650.66 -1564.27 57.1198 -880.612 -3986.64 -952.737 3027.82 -3846.97 -1621.78 3693.8 -456.396 -557.982 540.367 -240.724 1625.79 -4072.22 -3199 471.895 2340.24 488.513 2011.53 3465.44 1547.09 -1573.09 1871.27 -1161.58 2301.13
1066000 423.398 2215.66 2148.69 2242.3 628.128 855.127 -13.9365 -2998.01 -1317.32 1005.29 1606.9 1518.38 -617.006 -1221.35 658.045 -2474.31 -1364.94 -1739.33 2670.78 222.837 1207.51 762.484 -262.901 1298.46 1782.24 -1332.01 -899.178 -3953.52 -755.023 160.426 -3424.22 4536.58 -797.164 1103.86 -1781.38 1206.7 2346.34 -2060.57 -2037.01 1548.73 -1666.55 192.985 2459.18 2417.99 -3964.82 3172.55 -2911.8 1330.47 -5.23414 1140.22 4246.1
1068000 9806.16 35.7739 644.479 -1361.98 1650.96 1472.02 -1394.78 -1384.4 -4784.31 1548.92 -1462.39 4370.18 -782.918 3085.66 -1958.72 240.528 -1243.7 -2684.87 1205.19 -892.701 -726.893 244.277 1311.87 1323.81 -3264.53 288.547 -494.711 339.09 -2952.16 8006.87 -3811.15 1198.72 -1497.95 2574.59 -521.904 -604.21 939.342 -904.5 -1316.7 869.24 1404.71 -2918.25 -2045.34 3515.86 4123.35 1016.14 -1998.54 -1563.24 1174.66 3995.84 -7630.39
1070000 9265.05 -3964.47 -1358.51 -1.52744 2708.9 1297.91 -3468.92 1304.39 -214.606 -2497.44 -596.104 1103.89 -702.558 3226.14 -3506.41 -1229.28 -1527.57 -447.652 -1200.71 -585.178 -692.18 1320.9 1354.96 945.515 -2575.94 -2319.4 -2717.7 6130.23 -984.023 2086.12 -4010.64 3922.99 94.3964 68.2859 -2203.14 2256.83 235.826 -2356.19 371.098 -1713.71 2182.41 -2215.92 857.248 -748.453 414.456 -54.4239 592.944 3776.87 593.907 -118.736 -5434.46
1072000 3061.6 -992.796 4482 -2387.68 -1191.05 -1213.47 -520.59 2213.43 -166.657 -4254.07 -2036.44 701.106 -2666.42 713.247 539.427 -350.358 1468.94 -2326.2 -1243.49 1584.32 -1942.7 -410.36 -3820.55 2118.19 -1419.69 2224.99 -2757.91 2407.63 -3567.08 952.94 589.306 1276.54 696.242 -828.02 5065.32 2320.28 785.087 4353.99 -2092.36 445.926 60.8234 -954.7 1576.7 -3070.72 2910.78 -715.108 -1206.38 1069.92 -1979.16 -131.304 2652.23
1074000 5403.15 66.5665 1346.7 -2995.12 -431.487 -566.69 -675.528 1447.68 -1446.93 -2145.95 -2131.91 -2768.44 -806.321 -585.347 -2751.95 2725.81 -1619.79 -334.407 1436.44 -1269.93 -1263.59 2062.95 -982.421 -165.094 -386.734 -1036.88 -2634.68 3833.2 -115.314 -568.53 4279.89 273.431 693.05 1230.1 1878.2 -1350.93 1976.1 1814.75 372.422 4488.51 1435.94 -3671.82 4441.23 -1573.39 1578.62 -780.662 105.729 -1183.21 176.015 1152.99 -6423.03
1076000 5026.38 1242.96 -1036.48 -1115.63 1843.3 3117.27 -1041.21 515.695 -758.948 -1967.41 1171.72 -1471.91 3947.99 -382.891 -401.792 -135.465 1254.48 -1469.97 394.264 -2373.15 -562.73 900.25 2318.07 694.811 -1444.35 -2603.3 -212.532 -2598.92 882.411 2133.98 500.368 -2587.04 673.143 2404.5 -674.232 290.395 -1180.13 2107.31 -886.637 -1412.51 -1274.84 249.18 -399.313 -833.166 -507.502 1444.89 -2255.91 1146.84 391.726 -413.948 -2690.87
1078000 5629.06 -1198.08 720.903 844.263 458.398 34.7412 1578.41 246.819 1530.5 -859.322 -3245.97 -1566.84 2892.82 1322.07 -2314.17 1481.99 992.058 -713.173 -255.255 460.4 -244.539 -3186.53 6716.24 863.135 -1095.41 228.693 1420.47 1410.5 678.48 3061.42 485.178 1772.58 809.244 -2317.49 -3593.28 2195.64 -470.2 822.593 729.758 -333.828 -551.153 -2205.32 -511.048 -237.183 -1233.76 -2322.4 2648.09 -2248.44 -2857.94 -2273.65 -240.141
1080000 2280.25 1926.79 2881.38 -142.254 1629.48 -271.74 -1735.38 314.758 -1424.21 -860.533 -3874.33 515.085 -664.183 1809.94 -1819.15 -2430.86 3450.76 422.821 482.005 -2257.6 -2134.61 -1425.51 2537.71 -944.811 2456.66 -2999.2 701.904 3578.04 2059.52 1744.98 1594.79 -2536.18 -727.87 -2583.77 5609.97 -1210.02 134.187 -76.3739 34.7678 419.22 -286.714 -3922.92 -936.557 -5577.67 1513.05 -950.021 -459.24 -415.566 -736.672 -1552.84 -3525.75
